0,42,138
1,138,82
2,82,140
3,140,83
4,83,142
5,142,46
6,46,143
7,143,85
8,85,144
9,144,87
10,87,146
11,146,7
12,7,126
13,126,198
14,198,122
15,122,196
16,196,120
17,120,189
18,189,118
19,118,187
20,187,188
21,188,117
22,117,187
23,187,113
24,113,181
25,181,110
26,110,180
27,180,109
28,109,175
29,175,106
30,106,174
31,174,104
32,104,171
33,171,103
34,103,170
35,170,104
36,104,176
37,176,105
38,105,169
39,169,104
40,104,172
41,172,99
42,99,173
43,173,106
44,106,172
45,172,102
46,102,174
47,174,103
48,103,172
49,172,100
50,100,175
51,175,110
52,110,182
53,182,112
54,112,183
55,183,108
56,108,192
57,192,107
58,107,193
59,193,117
60,117,189
61,189,114
62,114,182
63,182,108
64,108,178
65,178,113
66,113,194
67,194,107
68,107,195
69,195,123
70,123,0
71,0,122
72,122,192
73,192,172
74,172,98
75,98,163
76,163,192
77,192,111
78,111,187
79,187,116
80,116,197
81,197,107
82,107,191
83,191,174
84,174,100
85,100,171
86,171,107
87,107,196
88,196,110
89,110,179
90,179,113
91,113,177
92,177,100
93,100,183
94,183,109
95,109,187
96,187,120
97,120,191
98,191,167
99,167,101
100,101,165
101,165,192
102,192,159
103,159,194
104,194,110
105,110,191
106,191,116
107,116,195
108,195,108
109,108,193
110,193,102
111,102,170
112,170,194
113,194,162
114,162,96
115,96,166
116,166,95
117,95,164
118,164,96
119,96,163
120,163,102
121,102,182
122,182,111
123,111,188
124,188,190
125,190,168
126,168,183
127,183,117
128,117,186
129,186,119
130,119,195
131,195,106
132,106,197
133,197,110
134,110,192
135,192,166
136,166,102
137,102,192
138,192,113
139,113,180
140,180,112
141,112,187
142,187,191
143,191,171
144,171,98
145,98,174
146,174,101
147,101,169
148,169,106
149,106,187
150,187,115
151,115,190
152,190,106
153,106,198
154,198,107
155,107,184
156,184,99
157,99,178
158,178,110
159,110,195
160,195,156
161,156,15
162,15,158
163,158,195
164,195,113
165,113,184
166,184,108
167,108,196
168,196,105
169,105,198
170,198,124
171,124,199
172,199,156
173,156,197
174,197,125
175,125,2
176,2,112
177,112,181
178,181,67
179,67,180
180,180,115
181,115,1
182,1,113
183,113,193
184,193,161
185,161,19
186,19,162
187,162,183
188,183,165
189,165,195
190,195,75
191,75,196
192,196,157
193,157,194
194,194,108
195,108,197
196,197,104
197,104,173
198,173,191
199,191,100
200,100,180
201,180,114
202,114,183
203,183,65
204,65,182
205,182,117
206,117,185
207,185,114
208,114,187
209,187,107
210,107,199
211,199,113
212,113,188
213,188,99
214,99,170
215,170,100
216,100,173
217,173,97
218,97,160
219,160,20
220,20,159
221,159,183
222,183,110
223,110,193
224,193,73
225,73,197
226,197,152
227,152,11
228,11,150
229,150,55
230,55,151
231,151,10
232,10,153
233,153,195
234,195,101
235,101,193
236,193,106
237,106,168
238,168,192
239,192,194
240,194,74
241,74,133
242,133,2
243,2,111
244,111,190
245,190,192
246,192,72
247,72,196
248,196,76
249,76,136
250,136,40
251,40,135
252,135,78
253,78,132
254,132,1
255,1,155
256,155,16
257,16,154
258,154,90
259,90,148
260,148,89
261,89,147
262,147,51
263,51,149
264,149,192
265,192,164
266,164,179
267,179,67
268,67,182
269,182,163
270,163,180
271,180,98
272,98,161
273,161,192
274,192,162
275,162,18
276,18,154
277,154,59
278,59,175
279,175,190
280,190,113
281,113,191
282,191,109
283,109,193
284,193,158
285,158,192
286,192,124
287,124,194
288,194,99
289,99,190
290,190,117
291,117,4
292,4,122
293,122,195
294,195,70
295,70,196
296,196,155
297,155,198
298,198,103
299,103,169
300,169,100
301,100,176
302,176,113
303,113,197
304,197,71
305,71,191
306,191,145
307,145,49
308,49,146
309,146,50
310,50,109
311,109,51
312,51,146
313,146,90
314,90,149
315,149,88
316,88,147
317,147,49
318,49,108
319,108,198
320,198,104
321,104,165
322,165,180
323,180,69
324,69,188
325,188,160
326,160,195
327,195,105
328,105,191
329,191,165
330,165,25
331,25,167
332,167,104
333,104,168
334,168,102
335,102,195
336,195,145
337,145,86
338,86,141
339,141,45
340,45,140
341,140,44
342,44,139
343,139,43
344,43,138
345,138,79
346,79,134
347,134,187
348,187,121
349,121,197
350,197,109
351,109,195
352,195,157
353,157,20
354,20,161
355,161,195
356,195,147
357,147,11
358,11,148
359,148,53
360,53,149
361,149,189
362,189,167
363,167,182
364,182,160
365,160,96
366,96,172
367,172,31
368,31,173
369,173,98
370,98,183
371,183,66
372,66,181
373,181,114
374,114,179
375,179,100
376,100,187
377,187,119
378,119,190
379,190,110
380,110,188
381,188,93
382,93,166
383,166,26
384,26,94
385,94,165
386,165,97
387,97,159
388,159,189
389,189,110
390,110,2
391,2,150
392,150,51
393,51,108
394,108,190
395,190,70
396,70,129
397,129,187
398,187,68
399,68,194
400,194,195
401,195,69
402,69,196
403,196,71
404,71,183
405,183,161
406,161,94
407,94,187
408,187,122
409,122,63
410,63,123
411,123,8
412,8,146
413,146,194
414,194,72
415,72,191
416,191,160
417,160,37
418,37,178
419,178,114
420,114,177
421,177,111
422,111,195
423,195,103
424,103,164
425,164,26
426,26,92
427,92,24
428,24,168
429,168,188
430,188,119
431,119,5
432,5,143
433,143,47
434,47,144
435,144,86
436,86,16
437,16,156
438,156,60
439,60,155
440,155,195
441,195,196
442,196,144
443,144,48
444,48,143
445,143,83
446,83,138
447,138,44
448,44,141
449,141,83
450,83,137
451,137,41
452,41,101
453,101,171
454,171,33
455,33,174
456,174,189
457,189,153
458,153,57
459,57,152
460,152,195
461,195,74
462,74,193
463,193,148
464,148,9
465,9,146
466,146,6
467,6,142
468,142,82
469,82,139
470,139,79
471,79,130
472,130,70
473,70,128
474,128,13
475,13,156
476,156,192
477,192,106
478,106,194
479,194,69
480,69,182
481,182,64
482,64,181
483,181,70
484,70,123
485,123,64
486,64,183
487,183,151
488,151,196
489,196,127
490,127,187
491,187,110
492,110,51
493,51,143
494,143,195
495,195,104
496,104,199
497,199,149
498,149,8
499,8,125
500,125,10
501,10,145
502,145,47
503,47,106
504,106,0
505,0,117
506,117,58
507,58,173
508,173,94
509,94,169
510,169,102
511,102,167
512,167,90
513,90,22
514,22,155
515,155,3
516,3,138
517,138,87
518,87,17
519,17,86
520,86,148
521,148,87
522,87,140
523,140,195
524,195,159
525,159,184
526,184,110
527,110,198
528,198,72
529,72,193
530,193,160
531,160,176
532,176,111
533,111,181
534,181,161
535,161,187
536,187,149
537,149,195
538,195,72
539,72,197
540,197,77
541,77,135
542,135,41
543,41,165
544,165,189
545,189,116
546,116,57
547,57,160
548,160,27
549,27,94
550,94,189
551,189,109
552,109,2
553,2,148
554,148,18
555,18,152
556,152,192
557,192,99
558,99,182
559,182,71
560,71,122
561,122,8
562,8,148
563,148,194
564,194,73
565,73,195
566,195,124
567,124,197
568,197,70
569,70,183
570,183,88
571,88,19
572,19,148
573,148,52
574,52,110
575,110,185
576,185,90
577,90,153
578,153,54
579,54,149
580,149,197
581,197,105
582,105,193
583,193,157
584,157,34
585,34,173
586,173,33
587,33,156
588,156,194
589,194,75
590,75,127
